,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PTS
84,1088,Chucky Atkins,1610612763,MEM,32.0,75,20,55,0.267,27.5,4.1,9.5,0.434,1.5,4.1,0.379,3.4,4.1,0.81,0.2,1.6,1.9,4.6,1.7,0.7,0.1,13.2
85,361,Clifford Robinson,1610612751,NJN,40.0,50,27,23,0.54,19.1,1.6,4.4,0.372,0.5,1.3,0.379,0.3,0.7,0.444,0.6,1.8,2.4,1.0,0.6,0.2,0.5,4.1
86,1894,Corey Maggette,1610612746,LAC,27.0,75,37,38,0.493,30.5,4.9,10.8,0.454,0.2,0.9,0.2,6.9,8.4,0.82,1.2,4.7,5.9,2.8,2.7,0.9,0.2,16.9
87,722,Corliss Williamson,1610612758,SAC,33.0,68,31,37,0.456,19.7,3.5,6.8,0.51,0.0,0.0,0.0,2.2,3.0,0.715,0.9,2.3,3.3,0.6,1.4,0.4,0.2,9.1
88,200783,Craig Smith,1610612750,MIN,23.0,82,32,50,0.39,18.7,3.0,5.6,0.531,0.0,0.1,0.0,1.4,2.3,0.624,1.8,3.2,5.1,0.6,0.9,0.6,0.2,7.4
89,1749,Cuttino Mobley,1610612746,LAC,31.0,78,38,40,0.487,36.4,5.0,11.3,0.44,1.3,3.2,0.411,2.6,3.1,0.837,0.7,2.8,3.4,2.5,1.9,1.2,0.3,13.8
90,2788,DJ Mbenga,1610612742,DAL,26.0,21,18,3,0.857,3.7,0.2,0.8,0.313,0.0,0.0,0.0,0.3,0.4,0.875,0.1,0.4,0.5,0.3,0.2,0.1,0.2,0.8
91,2563,Dahntay Jones,1610612763,MEM,26.0,78,21,57,0.269,21.4,2.8,5.9,0.477,0.1,0.2,0.417,1.8,2.2,0.793,0.6,1.4,2.0,0.9,1.2,0.5,0.3,7.5
92,2402,Dajuan Wagner,1610612744,GSW,24.0,1,1,0,1.0,6.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0
93,905,Dale Davis,1610612765,DET,38.0,46,32,14,0.696,10.1,0.7,1.6,0.446,0.0,0.0,0.0,0.4,0.6,0.654,1.3,1.7,3.0,0.3,0.3,0.2,0.7,1.8
